id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
2993;WeatherStation;49387063D9374225;134;117;PLV1;0.00;"2018-02-21 16:00:46";128;noraw;1;meshliuma460
3035;WeatherStation;49387063D9374225;134;124;PLV1;0.00;"2018-02-21 16:04:45";128;noraw;1;meshliuma460
3067;WeatherStation;49387063D9374225;134;130;PLV1;0.00;"2018-02-21 16:08:46";128;noraw;1;meshliuma460
3114;WeatherStation;49387063D9374225;134;134;PLV1;0.00;"2018-02-21 16:12:45";128;noraw;1;meshliuma460
3162;WeatherStation;49387063D9374225;134;140;PLV1;0.00;"2018-02-21 16:16:46";128;noraw;1;meshliuma460
3191;WeatherStation;49387063D9374225;134;146;PLV1;0.00;"2018-02-21 16:20:46";128;noraw;1;meshliuma460
3234;WeatherStation;49387063D9374225;134;151;PLV1;0.00;"2018-02-21 16:24:46";128;noraw;1;meshliuma460
3278;WeatherStation;49387063D9374225;134;160;PLV1;0.00;"2018-02-21 16:30:10";128;noraw;1;meshliuma460
3318;WeatherStation;49387063D9374225;134;167;PLV1;0.00;"2018-02-21 16:33:46";128;noraw;1;meshliuma460
3360;WeatherStation;49387063D9374225;134;173;PLV1;0.00;"2018-02-21 16:37:46";128;noraw;1;meshliuma460
3396;WeatherStation;49387063D9374225;134;178;PLV1;0.00;"2018-02-21 16:41:46";128;noraw;1;meshliuma460
3446;WeatherStation;49387063D9374225;134;185;PLV1;0.00;"2018-02-21 16:45:46";128;noraw;1;meshliuma460
3488;WeatherStation;49387063D9374225;134;191;PLV1;0.00;"2018-02-21 16:49:46";128;noraw;1;meshliuma460
3518;WeatherStation;49387063D9374225;134;197;PLV1;0.00;"2018-02-21 16:53:46";128;noraw;1;meshliuma460
3558;WeatherStation;49387063D9374225;134;202;PLV1;0.00;"2018-02-21 16:57:46";128;noraw;1;meshliuma460
3589;WeatherStation;49387063D9374225;134;207;PLV1;0.00;"2018-02-21 17:00:46";128;noraw;1;meshliuma460
3622;WeatherStation;49387063D9374225;134;213;PLV1;0.00;"2018-02-21 17:04:46";128;noraw;1;meshliuma460
3660;WeatherStation;49387063D9374225;134;218;PLV1;0.00;"2018-02-21 17:08:46";128;noraw;1;meshliuma460
3703;WeatherStation;49387063D9374225;134;223;PLV1;0.00;"2018-02-21 17:12:46";128;noraw;1;meshliuma460
3734;WeatherStation;49387063D9374225;134;228;PLV1;0.00;"2018-02-21 17:16:46";128;noraw;1;meshliuma460
3768;WeatherStation;49387063D9374225;134;233;PLV1;0.00;"2018-02-21 17:20:46";128;noraw;1;meshliuma460
3811;WeatherStation;49387063D9374225;134;238;PLV1;0.00;"2018-02-21 17:24:46";128;noraw;1;meshliuma460
3841;WeatherStation;49387063D9374225;134;243;PLV1;0.00;"2018-02-21 17:28:46";128;noraw;1;meshliuma460
3888;WeatherStation;49387063D9374225;134;250;PLV1;0.00;"2018-02-21 17:32:46";128;noraw;1;meshliuma460
3929;WeatherStation;49387063D9374225;134;255;PLV1;0.00;"2018-02-21 17:36:46";128;noraw;1;meshliuma460
3960;WeatherStation;49387063D9374225;134;6;PLV1;0.00;"2018-02-21 17:40:46";128;noraw;1;meshliuma460
4011;WeatherStation;49387063D9374225;134;13;PLV1;0.00;"2018-02-21 17:44:46";128;noraw;1;meshliuma460
4052;WeatherStation;49387063D9374225;134;20;PLV1;0.00;"2018-02-21 17:48:53";128;noraw;1;meshliuma460
4090;WeatherStation;49387063D9374225;134;27;PLV1;0.00;"2018-02-21 17:52:46";128;noraw;1;meshliuma460
4130;WeatherStation;49387063D9374225;134;33;PLV1;0.00;"2018-02-21 17:56:46";128;noraw;1;meshliuma460
4172;WeatherStation;49387063D9374225;134;39;PLV1;0.00;"2018-02-21 18:00:46";128;noraw;1;meshliuma460
4213;WeatherStation;49387063D9374225;134;46;PLV1;0.00;"2018-02-21 18:04:46";128;noraw;1;meshliuma460
4253;WeatherStation;49387063D9374225;134;51;PLV1;0.00;"2018-02-21 18:08:46";128;noraw;1;meshliuma460
4295;WeatherStation;49387063D9374225;134;56;PLV1;0.00;"2018-02-21 18:12:46";128;noraw;1;meshliuma460
4327;WeatherStation;49387063D9374225;134;62;PLV1;0.00;"2018-02-21 18:16:46";128;noraw;1;meshliuma460
4367;WeatherStation;49387063D9374225;134;67;PLV1;0.00;"2018-02-21 18:20:46";128;noraw;1;meshliuma460
4397;WeatherStation;49387063D9374225;134;72;PLV1;0.00;"2018-02-21 18:24:46";128;noraw;1;meshliuma460
4445;WeatherStation;49387063D9374225;134;78;PLV1;0.00;"2018-02-21 18:28:46";128;noraw;1;meshliuma460
4496;WeatherStation;49387063D9374225;134;84;PLV1;0.00;"2018-02-21 18:32:46";128;noraw;1;meshliuma460
4539;WeatherStation;49387063D9374225;134;95;PLV1;0.00;"2018-02-21 18:38:13";128;noraw;1;meshliuma460
4582;WeatherStation;49387063D9374225;134;102;PLV1;0.00;"2018-02-21 18:41:46";128;noraw;1;meshliuma460
4625;WeatherStation;49387063D9374225;134;107;PLV1;0.00;"2018-02-21 18:45:46";128;noraw;1;meshliuma460
4669;WeatherStation;49387063D9374225;134;114;PLV1;0.00;"2018-02-21 18:49:46";128;noraw;1;meshliuma460
4707;WeatherStation;49387063D9374225;134;120;PLV1;0.00;"2018-02-21 18:53:46";128;noraw;1;meshliuma460
4751;WeatherStation;49387063D9374225;134;127;PLV1;0.00;"2018-02-21 18:57:46";128;noraw;1;meshliuma460
4782;WeatherStation;49387063D9374225;134;133;PLV1;0.00;"2018-02-21 19:00:46";128;noraw;1;meshliuma460
4827;WeatherStation;49387063D9374225;134;140;PLV1;0.00;"2018-02-21 19:04:46";128;noraw;1;meshliuma460
4876;WeatherStation;49387063D9374225;134;145;PLV1;0.00;"2018-02-21 19:08:46";128;noraw;1;meshliuma460
4916;WeatherStation;49387063D9374225;134;152;PLV1;0.00;"2018-02-21 19:12:46";128;noraw;1;meshliuma460
4958;WeatherStation;49387063D9374225;134;158;PLV1;0.00;"2018-02-21 19:16:46";128;noraw;1;meshliuma460
5003;WeatherStation;49387063D9374225;134;164;PLV1;0.00;"2018-02-21 19:20:46";128;noraw;1;meshliuma460
5037;WeatherStation;49387063D9374225;134;171;PLV1;0.00;"2018-02-21 19:24:46";128;noraw;1;meshliuma460
5086;WeatherStation;49387063D9374225;134;176;PLV1;0.00;"2018-02-21 19:28:46";128;noraw;1;meshliuma460
5126;WeatherStation;49387063D9374225;134;181;PLV1;0.00;"2018-02-21 19:32:46";128;noraw;1;meshliuma460
5162;WeatherStation;49387063D9374225;134;186;PLV1;0.00;"2018-02-21 19:36:46";128;noraw;1;meshliuma460
5210;WeatherStation;49387063D9374225;134;192;PLV1;0.00;"2018-02-21 19:40:46";128;noraw;1;meshliuma460
5250;WeatherStation;49387063D9374225;134;197;PLV1;0.00;"2018-02-21 19:44:46";128;noraw;1;meshliuma460
5288;WeatherStation;49387063D9374225;134;203;PLV1;0.00;"2018-02-21 19:48:46";128;noraw;1;meshliuma460
5341;WeatherStation;49387063D9374225;134;210;PLV1;0.00;"2018-02-21 19:52:46";128;noraw;1;meshliuma460
5380;WeatherStation;49387063D9374225;134;216;PLV1;0.00;"2018-02-21 19:56:46";128;noraw;1;meshliuma460
5418;WeatherStation;49387063D9374225;134;222;PLV1;0.00;"2018-02-21 20:00:46";128;noraw;1;meshliuma460
5454;WeatherStation;49387063D9374225;134;226;PLV1;0.00;"2018-02-21 20:04:46";128;noraw;1;meshliuma460
5503;WeatherStation;49387063D9374225;134;231;PLV1;0.00;"2018-02-21 20:08:46";128;noraw;1;meshliuma460
5541;WeatherStation;49387063D9374225;134;237;PLV1;0.00;"2018-02-21 20:12:46";128;noraw;1;meshliuma460
5585;WeatherStation;49387063D9374225;134;244;PLV1;0.00;"2018-02-21 20:16:46";128;noraw;1;meshliuma460
5631;WeatherStation;49387063D9374225;134;249;PLV1;0.00;"2018-02-21 20:20:46";128;noraw;1;meshliuma460
5669;WeatherStation;49387063D9374225;134;255;PLV1;0.00;"2018-02-21 20:24:46";128;noraw;1;meshliuma460
5709;WeatherStation;49387063D9374225;134;4;PLV1;0.00;"2018-02-21 20:28:46";128;noraw;1;meshliuma460
5757;WeatherStation;49387063D9374225;134;10;PLV1;0.00;"2018-02-21 20:32:46";128;noraw;1;meshliuma460
5789;WeatherStation;49387063D9374225;134;16;PLV1;0.00;"2018-02-21 20:36:46";128;noraw;1;meshliuma460
5830;WeatherStation;49387063D9374225;134;20;PLV1;0.00;"2018-02-21 20:40:46";128;noraw;1;meshliuma460
5872;WeatherStation;49387063D9374225;134;26;PLV1;0.00;"2018-02-21 20:44:46";128;noraw;1;meshliuma460
5911;WeatherStation;49387063D9374225;134;31;PLV1;0.00;"2018-02-21 20:48:46";128;noraw;1;meshliuma460
